trace,l1p,l2p,repl,inc,metric,value
mix12,no,ip_stride,kpcr,EXC,ipc,.54088487496910077774
mix12,no,next_line,lru,NON,ipc,.55251261727848695023
mix12,no,next_line,lru,EXC,ipc,.55776736623079588036
mix12,no,next_line,eaf,NON,ipc,.55437076963725509709
mix12,no,next_line,eaf,EXC,ipc,.55766411334829130222
mix12,no,next_line,ship,NON,ipc,.55900673745174177507
mix12,no,next_line,ship,EXC,ipc,.55836358568407847411
mix12,no,next_line,drrip,NON,ipc,.55446824926683616526
mix12,no,next_line,drrip,EXC,ipc,.55783601116144021734
mix12,no,next_line,kpcr,NON,ipc,.55876712139922666989
mix12,no,next_line,kpcr,EXC,ipc,.55774928367310169996
mix12,no,daampm,lru,NON,ipc,.56672993240384566326
mix12,no,daampm,lru,EXC,ipc,.57920790953633655454
mix12,no,daampm,eaf,NON,ipc,.57315492082556103399
mix12,no,daampm,eaf,EXC,ipc,.57827257542115191139
mix12,no,daampm,ship,NON,ipc,.57582737660531698006
mix12,no,daampm,ship,EXC,ipc,.57803142654368041259
mix12,no,daampm,drrip,NON,ipc,.57009636291065230441
mix12,no,daampm,drrip,EXC,ipc,.57822972981258819724
mix12,no,daampm,kpcr,NON,ipc,.56927179348896255337
mix12,no,daampm,kpcr,EXC,ipc,.57816771091076373498
mix12,no,bop,lru,NON,ipc,.57904284172239734971
mix12,no,bop,lru,EXC,ipc,.57557681706827941453
mix12,no,bop,eaf,NON,ipc,.58085631493521440489
mix12,no,bop,eaf,EXC,ipc,.57577111219689081651
mix12,no,bop,ship,NON,ipc,.58584035911388199783
mix12,no,bop,ship,EXC,ipc,.57572026251227998492
mix12,no,bop,drrip,NON,ipc,.57665648201007184078
mix12,no,bop,drrip,EXC,ipc,.57576779242311202252
mix12,no,bop,kpcr,NON,ipc,.58412176075590274603
mix12,no,bop,kpcr,EXC,ipc,.57592045275377498200
mix12,no,kpcp,lru,NON,ipc,.57643680348981863307
mix12,no,kpcp,lru,EXC,ipc,.54599747386006832922
mix12,no,kpcp,eaf,NON,ipc,.57704362635906464151
mix12,no,kpcp,eaf,EXC,ipc,.54552994776767813078
mix12,no,kpcp,ship,NON,ipc,.58054774898601395783
mix12,no,kpcp,ship,EXC,ipc,.54557540545599911206
mix12,no,kpcp,drrip,NON,ipc,.57710752031058677261
mix12,no,kpcp,drrip,EXC,ipc,.54546420989427842392
mix12,no,kpcp,kpcr,NON,ipc,.58196690706470642676
mix12,no,kpcp,kpcr,EXC,ipc,.54571511344766243394
mix12,next_line,no,lru,NON,ipc,.54110233019743572656
mix12,next_line,no,lru,EXC,ipc,.54706511142838668444
mix12,next_line,no,eaf,NON,ipc,.54330632202518761608
mix12,next_line,no,eaf,EXC,ipc,.54694467401496630270
mix12,next_line,no,ship,NON,ipc,.54987341071525738682
mix12,next_line,no,ship,EXC,ipc,.54712173361503049577
mix12,next_line,no,drrip,NON,ipc,.54383231060806666153
mix12,next_line,no,drrip,EXC,ipc,.54682549005183046808
mix12,next_line,no,kpcr,NON,ipc,.54688541946092684462
mix12,next_line,no,kpcr,EXC,ipc,.54667366060603163230
mix12,next_line,ip_stride,lru,NON,ipc,.54838266778688041016
mix12,next_line,ip_stride,lru,EXC,ipc,.55116679231705072285
mix12,next_line,ip_stride,eaf,NON,ipc,.55207309757470388935
mix12,next_line,ip_stride,eaf,EXC,ipc,.55127980795001232091
mix12,next_line,ip_stride,ship,NON,ipc,.55337435085911343572
mix12,next_line,ip_stride,ship,EXC,ipc,.55128624488287284193
mix12,next_line,ip_stride,drrip,NON,ipc,.54946936513073324704
mix12,next_line,ip_stride,drrip,EXC,ipc,.55090522706929719781
mix12,next_line,ip_stride,kpcr,NON,ipc,.55478401180774420451
mix12,next_line,ip_stride,kpcr,EXC,ipc,.55094748369207227657
mix12,next_line,next_line,lru,NON,ipc,.54160793508587131861
mix12,next_line,next_line,lru,EXC,ipc,.54757215378104668519
mix12,next_line,next_line,eaf,NON,ipc,.54516346889042907044
mix12,next_line,next_line,eaf,EXC,ipc,.54726193050036468365
mix12,next_line,next_line,ship,NON,ipc,.54957221667191546965
mix12,next_line,next_line,ship,EXC,ipc,.54757525927816437125
mix12,next_line,next_line,drrip,NON,ipc,.54298514667490587293
mix12,next_line,next_line,drrip,EXC,ipc,.54698014622005080729
mix12,next_line,next_line,kpcr,NON,ipc,.54751801267138413083
mix12,next_line,next_line,kpcr,EXC,ipc,.54730617303145568020
mix12,next_line,daampm,lru,NON,ipc,.57940592761961006980
mix12,next_line,daampm,lru,EXC,ipc,.58546548982205967963
mix12,next_line,daampm,eaf,NON,ipc,.58471343215022689984
mix12,next_line,daampm,eaf,EXC,ipc,.58544048480422439831
mix12,next_line,daampm,ship,NON,ipc,.58651021125417289053
mix12,next_line,daampm,ship,EXC,ipc,.58538014121559753437
mix12,next_line,daampm,drrip,NON,ipc,.58114287193509502350
mix12,next_line,daampm,drrip,EXC,ipc,.58532266685075526546
mix12,next_line,daampm,kpcr,NON,ipc,.58602796608982476816
mix12,next_line,daampm,kpcr,EXC,ipc,.58521776832807372842
mix12,next_line,bop,lru,NON,ipc,.56770325137030878889
mix12,next_line,bop,lru,EXC,ipc,.57115004507476395715
mix12,next_line,bop,eaf,NON,ipc,.56683130302900626132
mix12,next_line,bop,eaf,EXC,ipc,.55643822762099417013
mix12,next_line,bop,ship,NON,ipc,.56922228812487959299
mix12,next_line,bop,ship,EXC,ipc,.57055392729635926769
mix12,next_line,bop,drrip,NON,ipc,.56808126777264885166
mix12,next_line,bop,drrip,EXC,ipc,.56662796245548887779
mix12,next_line,bop,kpcr,NON,ipc,.57197943246875470739
mix12,next_line,bop,kpcr,EXC,ipc,.56904230747802842943
mix12,next_line,kpcp,lru,NON,ipc,.58422627251140067044
mix12,next_line,kpcp,lru,EXC,ipc,.55842547498237452746
mix12,next_line,kpcp,eaf,NON,ipc,.58521926204401972125
mix12,next_line,kpcp,eaf,EXC,ipc,.55826518494878131161
mix12,next_line,kpcp,ship,NON,ipc,.58668667515167868360
mix12,next_line,kpcp,ship,EXC,ipc,.55799097713695275378
mix12,next_line,kpcp,drrip,NON,ipc,.58634592336055220331
mix12,next_line,kpcp,drrip,EXC,ipc,.55799209958138187890
mix12,next_line,kpcp,kpcr,NON,ipc,.58940852183770564089
mix12,next_line,kpcp,kpcr,EXC,ipc,.55826630188745493286
mix13,no,no,lru,NON,ipc,.33235873286202389207
mix13,no,no,lru,EXC,ipc,.34060097685745493325
mix13,no,no,eaf,NON,ipc,.33406132494300252384
mix13,no,no,eaf,EXC,ipc,.34040382518010553394
mix13,no,no,ship,NON,ipc,.33764753740567503448
mix13,no,no,ship,EXC,ipc,.34090996892627633611
mix13,no,no,drrip,NON,ipc,.33398138980504970373
mix13,no,no,drrip,EXC,ipc,.34043698896831732546
mix13,no,no,kpcr,NON,ipc,.33762158208958758883
mix13,no,no,kpcr,EXC,ipc,.34061654168080007073
mix13,no,ip_stride,lru,NON,ipc,.48314542439256091067
mix13,no,ip_stride,lru,EXC,ipc,.47984665974561889292
mix13,no,ip_stride,eaf,NON,ipc,.48472334868367044937
mix13,no,ip_stride,eaf,EXC,ipc,.48003659487937426990
mix13,no,ip_stride,ship,NON,ipc,.48574792472937469240
mix13,no,ip_stride,ship,EXC,ipc,.47987584360177351292
mix13,no,ip_stride,drrip,NON,ipc,.48475779672133212917
mix13,no,ip_stride,drrip,EXC,ipc,.48003060365968464312
mix13,no,ip_stride,kpcr,NON,ipc,.48634735228232568250
mix13,no,ip_stride,kpcr,EXC,ipc,.47980076365531414257
mix13,no,next_line,lru,NON,ipc,.49938884422790513507
mix13,no,next_line,lru,EXC,ipc,.50510832182830870640
mix13,no,next_line,eaf,NON,ipc,.50088332923366503708
mix13,no,next_line,eaf,EXC,ipc,.50502771667882943065
mix13,no,next_line,ship,NON,ipc,.50486297384419617712
mix13,no,next_line,ship,EXC,ipc,.50575917139648662043
mix13,no,next_line,drrip,NON,ipc,.50152379253653388399
mix13,no,next_line,drrip,EXC,ipc,.50502104301445016914
mix13,no,next_line,kpcr,NON,ipc,.50311455416157942254
mix13,no,next_line,kpcr,EXC,ipc,.50518284559484414155
mix13,no,daampm,lru,NON,ipc,.49631705375185646656
mix13,no,daampm,lru,EXC,ipc,.50559935469833207867
mix13,no,daampm,eaf,NON,ipc,.49983721469957540709
mix13,no,daampm,eaf,EXC,ipc,.50589655344417083506
mix13,no,daampm,ship,NON,ipc,.49045009508338153817
mix13,no,daampm,ship,EXC,ipc,.50616407201306405489
mix13,no,daampm,drrip,NON,ipc,.49834545457309243121
mix13,no,daampm,drrip,EXC,ipc,.50585663401082341949
mix13,no,daampm,kpcr,NON,ipc,.50109325681222599789
mix13,no,daampm,kpcr,EXC,ipc,.50572860215383595060
mix13,no,bop,lru,NON,ipc,.49979296742798868059
mix13,no,bop,lru,EXC,ipc,.49082356140096107196
mix13,no,bop,eaf,NON,ipc,.50353291081868750566
mix13,no,bop,eaf,EXC,ipc,.49041420816270623348
mix13,no,bop,ship,NON,ipc,.50478905224142233257
mix13,no,bop,ship,EXC,ipc,.49166010756600132614
mix13,no,bop,drrip,NON,ipc,.50368980000015631765
mix13,no,bop,drrip,EXC,ipc,.48972565393969470128
mix13,no,bop,kpcr,NON,ipc,.50464773284359516452
mix13,no,bop,kpcr,EXC,ipc,.49000656771267172549
mix13,no,kpcp,lru,NON,ipc,.50253788308299024607
mix13,no,kpcp,lru,EXC,ipc,.49729670393921168218
mix13,no,kpcp,eaf,NON,ipc,.50462233017350519052
mix13,no,kpcp,eaf,EXC,ipc,.49831356491525602321
mix13,no,kpcp,ship,NON,ipc,.50556026498686830632
mix13,no,kpcp,ship,EXC,ipc,.49730564791867162091
mix13,no,kpcp,drrip,NON,ipc,.50462014765757543688
mix13,no,kpcp,drrip,EXC,ipc,.49836623344408108653
mix13,no,kpcp,kpcr,NON,ipc,.50666734718948465962
mix13,no,kpcp,kpcr,EXC,ipc,.49739057344670445829
mix13,next_line,no,lru,NON,ipc,.49140813215045991957
mix13,next_line,no,lru,EXC,ipc,.49797803079462387317
mix13,next_line,no,eaf,NON,ipc,.49394769101616620917
mix13,next_line,no,eaf,EXC,ipc,.49785409210373818807
mix13,next_line,no,ship,NON,ipc,.49701245352871961270
mix13,next_line,no,ship,EXC,ipc,.49870835673082402024
mix13,next_line,no,drrip,NON,ipc,.49445503169362974312
mix13,next_line,no,drrip,EXC,ipc,.49798612832372395394
mix13,next_line,no,kpcr,NON,ipc,.49603310082955766420
mix13,next_line,no,kpcr,EXC,ipc,.49816694141114026410
mix13,next_line,ip_stride,lru,NON,ipc,.49282868702901794718
mix13,next_line,ip_stride,lru,EXC,ipc,.49855378637841849563
mix13,next_line,ip_stride,eaf,NON,ipc,.49486173765876061448
mix13,next_line,ip_stride,eaf,EXC,ipc,.49861758201713313972
mix13,next_line,ip_stride,ship,NON,ipc,.49795465162145666510
mix13,next_line,ip_stride,ship,EXC,ipc,.49936047364907317386
mix13,next_line,ip_stride,drrip,NON,ipc,.49440315409269350568
mix13,next_line,ip_stride,drrip,EXC,ipc,.49864899396418061440
mix13,next_line,ip_stride,kpcr,NON,ipc,.49730555824061619583
mix13,next_line,ip_stride,kpcr,EXC,ipc,.49877445964865048352
mix13,next_line,next_line,lru,NON,ipc,.49197125061629980126
mix13,next_line,next_line,lru,EXC,ipc,.49865884993471437320
mix13,next_line,next_line,eaf,NON,ipc,.49359515624756731237
mix13,next_line,next_line,eaf,EXC,ipc,.49850323231466190387
mix13,next_line,next_line,ship,NON,ipc,.49758010605801497812
mix13,next_line,next_line,ship,EXC,ipc,.49937812583629027057
mix13,next_line,next_line,drrip,NON,ipc,.49390399187065524570
mix13,next_line,next_line,drrip,EXC,ipc,.49838042590937110761
mix13,next_line,next_line,kpcr,NON,ipc,.49681474449530807028
mix13,next_line,next_line,kpcr,EXC,ipc,.49882969866473249016
mix13,next_line,daampm,lru,NON,ipc,.50345856449497915541
mix13,next_line,daampm,lru,EXC,ipc,.51106117318736039857
mix13,next_line,daampm,eaf,NON,ipc,.50661533462293757462
mix13,next_line,daampm,eaf,EXC,ipc,.51144033713226737502
mix13,next_line,daampm,ship,NON,ipc,.50989405749708340601
mix13,next_line,daampm,ship,EXC,ipc,.51187167560813457208
mix13,next_line,daampm,drrip,NON,ipc,.50637066808704849748
mix13,next_line,daampm,drrip,EXC,ipc,.51121005130781877048
mix13,next_line,daampm,kpcr,NON,ipc,.50853571300345878971
mix13,next_line,daampm,kpcr,EXC,ipc,.51124075308418771245
mix13,next_line,bop,lru,NON,ipc,.49902470564413681673
mix13,next_line,bop,lru,EXC,ipc,.50343263867049396656
mix13,next_line,bop,eaf,NON,ipc,.50177594376639097826
mix13,next_line,bop,eaf,EXC,ipc,.50440274824734706137
mix13,next_line,bop,ship,NON,ipc,.50644421820944341032
mix13,next_line,bop,ship,EXC,ipc,.50461340643589481339
mix13,next_line,bop,drrip,NON,ipc,.50244723495723254539
mix13,next_line,bop,drrip,EXC,ipc,.50403662327434451754
mix13,next_line,bop,kpcr,NON,ipc,.50333426206099818835
mix13,next_line,bop,kpcr,EXC,ipc,.50437420373465143673
mix13,next_line,kpcp,lru,NON,ipc,.50580363043768247023
mix13,next_line,kpcp,lru,EXC,ipc,.50336866614068803216
mix13,next_line,kpcp,eaf,NON,ipc,.50915999092871753228
mix13,next_line,kpcp,eaf,EXC,ipc,.50336307044902319188
mix13,next_line,kpcp,ship,NON,ipc,.50895454546021620271
mix13,next_line,kpcp,ship,EXC,ipc,.50377474465487883934
mix13,next_line,kpcp,drrip,NON,ipc,.50898007831806792070
mix13,next_line,kpcp,drrip,EXC,ipc,.50327680440359896591
mix13,next_line,kpcp,kpcr,NON,ipc,.50991702255382603399
mix13,next_line,kpcp,kpcr,EXC,ipc,.50356426518988436273
mix14,no,no,lru,NON,ipc,.46631606507995064421
mix14,no,no,lru,EXC,ipc,.47792224832214614496
mix14,no,no,eaf,NON,ipc,.47038567417984520492
mix14,no,no,eaf,EXC,ipc,.47761054464487087988
mix14,no,no,ship,NON,ipc,.47699684959453771368
mix14,no,no,ship,EXC,ipc,.47777918625818424913
mix14,no,no,drrip,NON,ipc,.46891294486483093612
mix14,no,no,drrip,EXC,ipc,.47775193210413371068
mix14,no,no,kpcr,NON,ipc,.46882205673350027999
mix14,no,no,kpcr,EXC,ipc,.47766466522507722597
mix14,no,ip_stride,lru,NON,ipc,.56738456094149058095
mix14,no,ip_stride,lru,EXC,ipc,.53498510407416279629
mix14,no,ip_stride,eaf,NON,ipc,.56848850686430580000
mix14,no,ip_stride,eaf,EXC,ipc,.53464441845865463043
mix14,no,ip_stride,ship,NON,ipc,.57063206315736178512
mix14,no,ip_stride,ship,EXC,ipc,.53410501308598548781
mix14,no,ip_stride,drrip,NON,ipc,.56860719089846232091
mix14,no,ip_stride,drrip,EXC,ipc,.53427356101084083071
mix14,no,ip_stride,kpcr,NON,ipc,.56916132021653195462
mix14,no,ip_stride,kpcr,EXC,ipc,.53412272654701877775
mix14,no,next_line,lru,NON,ipc,.60534283580935606140
mix14,no,next_line,lru,EXC,ipc,.60947540235422542998
mix14,no,next_line,eaf,NON,ipc,.60805017228820259153
mix14,no,next_line,eaf,EXC,ipc,.60960400443842972467
mix14,no,next_line,ship,NON,ipc,.61072908341075547239
mix14,no,next_line,ship,EXC,ipc,.60960884887879166407
mix14,no,next_line,drrip,NON,ipc,.60509495584042027469
mix14,no,next_line,drrip,EXC,ipc,.60946753299333867224
mix14,no,next_line,kpcr,NON,ipc,.60796081387470458002
mix14,no,next_line,kpcr,EXC,ipc,.60934371667041106923
mix14,no,daampm,lru,NON,ipc,.57138469148486536807
mix14,no,daampm,lru,EXC,ipc,.57810600793793032233
mix14,no,daampm,eaf,NON,ipc,.57152312150033076409
mix14,no,daampm,eaf,EXC,ipc,.57722407222388864559
mix14,no,daampm,ship,NON,ipc,.57298504624549130804
mix14,no,daampm,ship,EXC,ipc,.57823915736782058628
mix14,no,daampm,drrip,NON,ipc,.57206853607838974210
mix14,no,daampm,drrip,EXC,ipc,.57823997232444982513
mix14,no,daampm,kpcr,NON,ipc,.57398554286849171918
mix14,no,daampm,kpcr,EXC,ipc,.57823253067916540764
mix14,no,bop,lru,NON,ipc,.58606104227659905234
mix14,no,bop,lru,EXC,ipc,.55734698008054493117
mix14,no,bop,eaf,NON,ipc,.58463423970968678546
mix14,no,bop,eaf,EXC,ipc,.55709161733660107003
mix14,no,bop,ship,NON,ipc,.58963764037160287289
mix14,no,bop,ship,EXC,ipc,.55744590061874932293
mix14,no,bop,drrip,NON,ipc,.58279504527352072856
mix14,no,bop,drrip,EXC,ipc,.55752571777420221655
mix14,no,bop,kpcr,NON,ipc,.58190572651497652022
mix14,no,bop,kpcr,EXC,ipc,.55732268266310615319
mix14,no,kpcp,lru,NON,ipc,.59617264150071473711
mix14,no,kpcp,lru,EXC,ipc,.48775616780224543091
mix14,no,kpcp,eaf,NON,ipc,.59794350950819382681
mix14,no,kpcp,eaf,EXC,ipc,.48862654294226703379
mix14,no,kpcp,ship,NON,ipc,.59938586432858916650
mix14,no,kpcp,ship,EXC,ipc,.48819270484280543628
mix14,no,kpcp,drrip,NON,ipc,.59615531181415080633
mix14,no,kpcp,drrip,EXC,ipc,.48835486629859684634
mix14,no,kpcp,kpcr,NON,ipc,.59871784133487331440
mix14,no,kpcp,kpcr,EXC,ipc,.48833196198322071535
mix14,next_line,no,lru,NON,ipc,.54903659562399082689
mix14,next_line,no,lru,EXC,ipc,.55712607903744813506
mix14,next_line,no,eaf,NON,ipc,.55454559828526145307
mix14,next_line,no,eaf,EXC,ipc,.55758060377799023666
mix14,next_line,no,ship,NON,ipc,.55774239664866314713
mix14,next_line,no,ship,EXC,ipc,.55768777559882282649
mix14,next_line,no,drrip,NON,ipc,.55151676571353029952
mix14,next_line,no,drrip,EXC,ipc,.55757809177583012269
mix14,next_line,no,kpcr,NON,ipc,.55234929419850637478
mix14,next_line,no,kpcr,EXC,ipc,.55738976300661734625
mix14,next_line,ip_stride,lru,NON,ipc,.56550176053766479340
mix14,next_line,ip_stride,lru,EXC,ipc,.53940421406512003690
mix14,next_line,ip_stride,eaf,NON,ipc,.56593438212819157310
mix14,next_line,ip_stride,eaf,EXC,ipc,.53951940570766432209
mix14,next_line,ip_stride,ship,NON,ipc,.56955616105613034670
mix14,next_line,ip_stride,ship,EXC,ipc,.53867309602541730834
mix14,next_line,ip_stride,drrip,NON,ipc,.56477516982991455077
mix14,next_line,ip_stride,drrip,EXC,ipc,.53866362760700004187
mix14,next_line,ip_stride,kpcr,NON,ipc,.56703379150227437602
mix14,next_line,ip_stride,kpcr,EXC,ipc,.53849354012353062826
mix14,next_line,next_line,lru,NON,ipc,.55128473108917940178
mix14,next_line,next_line,lru,EXC,ipc,.55943318158380006528
mix14,next_line,next_line,eaf,NON,ipc,.55630171372406068629
mix14,next_line,next_line,eaf,EXC,ipc,.55921180707820083629
mix14,next_line,next_line,ship,NON,ipc,.55979740696458363543
mix14,next_line,next_line,ship,EXC,ipc,.55947247294094997711
mix14,next_line,next_line,drrip,NON,ipc,.55223822685395277821
mix14,next_line,next_line,drrip,EXC,ipc,.55947888951034651866
mix14,next_line,next_line,kpcr,NON,ipc,.55426060461269797695
mix14,next_line,next_line,kpcr,EXC,ipc,.55930359773392835181
mix14,next_line,daampm,lru,NON,ipc,.58008383619741900884
mix14,next_line,daampm,lru,EXC,ipc,.58401574547396747559
mix14,next_line,daampm,eaf,NON,ipc,.58391945708341528134
mix14,next_line,daampm,eaf,EXC,ipc,.58498712904569917673
mix14,next_line,daampm,ship,NON,ipc,.58557458183057538266
mix14,next_line,daampm,ship,EXC,ipc,.58441013254220810055
mix14,next_line,daampm,drrip,NON,ipc,.58323881297863587793
mix14,next_line,daampm,drrip,EXC,ipc,.58439795310280554650
mix14,next_line,daampm,kpcr,NON,ipc,.58338012297102705450
mix14,next_line,daampm,kpcr,EXC,ipc,.58413214358590466120
mix14,next_line,bop,lru,NON,ipc,.55040635482246791512
mix14,next_line,bop,lru,EXC,ipc,.54436906054720960509
mix14,next_line,bop,eaf,NON,ipc,.55393769368326608717
mix14,next_line,bop,eaf,EXC,ipc,.54385579649665175289
mix14,next_line,bop,ship,NON,ipc,.55566237419911030741
mix14,next_line,bop,ship,EXC,ipc,.54396793551248390255
mix14,next_line,bop,drrip,NON,ipc,.54980938587709374362
mix14,next_line,bop,drrip,EXC,ipc,.54640725716419936136
mix14,next_line,bop,kpcr,NON,ipc,.55003184287662829946
mix14,next_line,bop,kpcr,EXC,ipc,.54555527673423526959
mix14,next_line,kpcp,lru,NON,ipc,.59552073707358477404
mix14,next_line,kpcp,lru,EXC,ipc,.40972107581398394504
mix14,next_line,kpcp,eaf,NON,ipc,.59663032752233351141
mix14,next_line,kpcp,eaf,EXC,ipc,.41015626485198911140
mix14,next_line,kpcp,ship,NON,ipc,.59711992475208533596
mix14,next_line,kpcp,ship,EXC,ipc,.40972336679747548446
mix14,next_line,kpcp,drrip,NON,ipc,.59653546204152970392
mix14,next_line,kpcp,drrip,EXC,ipc,.40990192565060578844
mix14,next_line,kpcp,kpcr,NON,ipc,.59826635600783117043
mix14,next_line,kpcp,kpcr,EXC,ipc,.40965553729965015849
mix15,no,no,lru,NON,ipc,.53229427082194499577
mix15,no,no,lru,EXC,ipc,.54501147530068122156
mix15,no,no,eaf,NON,ipc,.53454376054553571995
mix15,no,no,eaf,EXC,ipc,.54418330003284529293
mix15,no,no,ship,NON,ipc,.54145144557030117280
mix15,no,no,ship,EXC,ipc,.54448784268408507302
mix15,no,no,drrip,NON,ipc,.53423397978858121091
mix15,no,no,drrip,EXC,ipc,.54414614537183219760
mix15,no,no,kpcr,NON,ipc,.53655750226979407826
mix15,no,no,kpcr,EXC,ipc,.54425592532119377269
mix15,no,ip_stride,lru,NON,ipc,.55626178715774000114
mix15,no,ip_stride,lru,EXC,ipc,.56304192059308452302
mix15,no,ip_stride,eaf,NON,ipc,.55903728650751900217
mix15,no,ip_stride,eaf,EXC,ipc,.56374534704479353009
mix15,no,ip_stride,ship,NON,ipc,.56064404177490725206
mix15,no,ip_stride,ship,EXC,ipc,.56370620780857113720
mix15,no,ip_stride,drrip,NON,ipc,.55896777540268655043
mix15,no,ip_stride,drrip,EXC,ipc,.56287224635695776671
mix15,no,ip_stride,kpcr,NON,ipc,.56117808086473326145
mix15,no,ip_stride,kpcr,EXC,ipc,.56342964239394190531
mix15,no,next_line,lru,NON,ipc,.57884322725828227613
mix15,no,next_line,lru,EXC,ipc,.59059103626433608367
mix15,no,next_line,eaf,NON,ipc,.58381829679976046900
mix15,no,next_line,eaf,EXC,ipc,.59047984403051018386
mix15,no,next_line,ship,NON,ipc,.58635191374314928219
mix15,no,next_line,ship,EXC,ipc,.59117583843100478203
mix15,no,next_line,drrip,NON,ipc,.58365418437725670145
mix15,no,next_line,drrip,EXC,ipc,.59049905635860651404
mix15,no,next_line,kpcr,NON,ipc,.58465615870846391913
mix15,no,next_line,kpcr,EXC,ipc,.59073161716698077686
mix15,no,daampm,lru,NON,ipc,.62173396788618994800
mix15,no,daampm,lru,EXC,ipc,.63305875564975418102
mix15,no,daampm,eaf,NON,ipc,.62621167911691559525
mix15,no,daampm,eaf,EXC,ipc,.63305695831082629625
mix15,no,daampm,ship,NON,ipc,.63003096756028680903
mix15,no,daampm,ship,EXC,ipc,.63432262763594472376
mix15,no,daampm,drrip,NON,ipc,.62466658675307857835
mix15,no,daampm,drrip,EXC,ipc,.63321720430148072170
mix15,no,daampm,kpcr,NON,ipc,.62721556904011421838
mix15,no,daampm,kpcr,EXC,ipc,.63370350334473155622
mix15,no,bop,lru,NON,ipc,.60918791075541313506
mix15,no,bop,lru,EXC,ipc,.62203222982650539027
mix15,no,bop,eaf,NON,ipc,.61451892216394663500
mix15,no,bop,eaf,EXC,ipc,.62190206493887831873
mix15,no,bop,ship,NON,ipc,.62124792721953387665
mix15,no,bop,ship,EXC,ipc,.62188073028192873842
mix15,no,bop,drrip,NON,ipc,.61651663762328000227
mix15,no,bop,drrip,EXC,ipc,.62175833417662664152
mix15,no,bop,kpcr,NON,ipc,.61657460265073383951
mix15,no,bop,kpcr,EXC,ipc,.62209083665258963137
mix15,no,kpcp,lru,NON,ipc,.63512361077245296525
mix15,no,kpcp,lru,EXC,ipc,.62510753315071046036
mix15,no,kpcp,eaf,NON,ipc,.63697386713982908409
mix15,no,kpcp,eaf,EXC,ipc,.62581593744060550960
mix15,no,kpcp,ship,NON,ipc,.63870733813736831319
mix15,no,kpcp,ship,EXC,ipc,.62572292541620102291
mix15,no,kpcp,drrip,NON,ipc,.63690496222178260776
mix15,no,kpcp,drrip,EXC,ipc,.62606464803432847065
mix15,no,kpcp,kpcr,NON,ipc,.63918585027167388814
mix15,no,kpcp,kpcr,EXC,ipc,.62557468639806447086
mix15,next_line,no,lru,NON,ipc,.57530156468007147752
mix15,next_line,no,lru,EXC,ipc,.58627062000192530260
mix15,next_line,no,eaf,NON,ipc,.57709637571252723040
mix15,next_line,no,eaf,EXC,ipc,.58635779072218981144
mix15,next_line,no,ship,NON,ipc,.58332779094942790843
mix15,next_line,no,ship,EXC,ipc,.58698261959966392373
mix15,next_line,no,drrip,NON,ipc,.57955835593584309519
mix15,next_line,no,drrip,EXC,ipc,.58614901682277015344
mix15,next_line,no,kpcr,NON,ipc,.58056068220448438602
mix15,next_line,no,kpcr,EXC,ipc,.58657799765651840715
mix15,next_line,ip_stride,lru,NON,ipc,.58082231024339112727
mix15,next_line,ip_stride,lru,EXC,ipc,.59025597920991897722
mix15,next_line,ip_stride,eaf,NON,ipc,.58353271779271454305
mix15,next_line,ip_stride,eaf,EXC,ipc,.59038891353109094144
mix15,next_line,ip_stride,ship,NON,ipc,.58722491774183852083
mix15,next_line,ip_stride,ship,EXC,ipc,.59092053998898749119
mix15,next_line,ip_stride,drrip,NON,ipc,.58304616942345593426
mix15,next_line,ip_stride,drrip,EXC,ipc,.59019760276860434832
mix15,next_line,ip_stride,kpcr,NON,ipc,.58612647157280011837
mix15,next_line,ip_stride,kpcr,EXC,ipc,.59062595430536745420
mix15,next_line,next_line,lru,NON,ipc,.57696444790703719930
mix15,next_line,next_line,lru,EXC,ipc,.58845031935552579068
mix15,next_line,next_line,eaf,NON,ipc,.58063575406852627620
mix15,next_line,next_line,eaf,EXC,ipc,.58838901596944342462
mix15,next_line,next_line,ship,NON,ipc,.58472255650148256885
mix15,next_line,next_line,ship,EXC,ipc,.58924201759300758430
mix15,next_line,next_line,drrip,NON,ipc,.58043477269033633806
mix15,next_line,next_line,drrip,EXC,ipc,.58827598288968029373
mix15,next_line,next_line,kpcr,NON,ipc,.58265260008190858449
mix15,next_line,next_line,kpcr,EXC,ipc,.58866117117030505646
mix15,next_line,daampm,lru,NON,ipc,.62572225247165249903
mix15,next_line,daampm,lru,EXC,ipc,.63548815321716671043
mix15,next_line,daampm,eaf,NON,ipc,.62751352484052767399
mix15,next_line,daampm,eaf,EXC,ipc,.63572834727391884059
mix15,next_line,daampm,ship,NON,ipc,.63315399037487894855
mix15,next_line,daampm,ship,EXC,ipc,.63692521534032258645
mix15,next_line,daampm,drrip,NON,ipc,.62923428550852521187
mix15,next_line,daampm,drrip,EXC,ipc,.63558095560289979035
mix15,next_line,daampm,kpcr,NON,ipc,.63017847816103194407
mix15,next_line,daampm,kpcr,EXC,ipc,.63611526828218748187
mix15,next_line,bop,lru,NON,ipc,.60364994956101573788
mix15,next_line,bop,lru,EXC,ipc,.60979773695755053126
mix15,next_line,bop,eaf,NON,ipc,.60574293860801502542
mix15,next_line,bop,eaf,EXC,ipc,.61602510605755373243
mix15,next_line,bop,ship,NON,ipc,.60862196364801212305
