trace,l1p,l2p,repl,inc,metric,value
roms,no,kpcp,ship,NON,cycles,1321455342
roms,no,kpcp,ship,NON,l1_evict,2502288
roms,no,kpcp,ship,NON,l2_evict,2570421
roms,no,kpcp,ship,NON,l3_evict,3580400
roms,no,kpcp,ship,NON,llc_mpki,1.99348
roms,no,kpcp,ship,NON,l1_evict_inc,0
roms,no,kpcp,ship,NON,l2_evict_inc,0
roms,no,kpcp,ship,EXC,ipc,0.748172
roms,no,kpcp,ship,EXC,cycles,1336591254
roms,no,kpcp,ship,EXC,l1_evict,2502288
roms,no,kpcp,ship,EXC,l2_evict,2572112
roms,no,kpcp,ship,EXC,l3_evict,5041980
roms,no,kpcp,ship,EXC,llc_mpki,3.65313
roms,no,kpcp,ship,EXC,l1_evict_inc,0
roms,no,kpcp,ship,EXC,l2_evict_inc,0
roms,no,kpcp,drrip,NON,ipc,0.757167
roms,no,kpcp,drrip,NON,cycles,1320713130
roms,no,kpcp,drrip,NON,l1_evict,2502288
roms,no,kpcp,drrip,NON,l2_evict,2570441
roms,no,kpcp,drrip,NON,l3_evict,2803719
roms,no,kpcp,drrip,NON,llc_mpki,1.21525
roms,no,kpcp,drrip,NON,l1_evict_inc,0
roms,no,kpcp,drrip,NON,l2_evict_inc,0
roms,no,kpcp,drrip,EXC,ipc,0.74843
roms,no,kpcp,drrip,EXC,cycles,1336129761
roms,no,kpcp,drrip,EXC,l1_evict,2502288
roms,no,kpcp,drrip,EXC,l2_evict,2572156
roms,no,kpcp,drrip,EXC,l3_evict,5096502
roms,no,kpcp,drrip,EXC,llc_mpki,3.68095
roms,no,kpcp,drrip,EXC,l1_evict_inc,0
roms,no,kpcp,drrip,EXC,l2_evict_inc,0
roms,no,kpcp,kpcr,NON,ipc,0.757198
roms,no,kpcp,kpcr,NON,cycles,1320657885
roms,no,kpcp,kpcr,NON,l1_evict,2502288
roms,no,kpcp,kpcr,NON,l2_evict,2570424
roms,no,kpcp,kpcr,NON,l3_evict,2705351
roms,no,kpcp,kpcr,NON,llc_mpki,2.1169
roms,no,kpcp,kpcr,NON,l1_evict_inc,0
roms,no,kpcp,kpcr,NON,l2_evict_inc,0
roms,no,kpcp,kpcr,EXC,ipc,0.748224
roms,no,kpcp,kpcr,EXC,cycles,1336498863
roms,no,kpcp,kpcr,EXC,l1_evict,2502288
roms,no,kpcp,kpcr,EXC,l2_evict,2572106
roms,no,kpcp,kpcr,EXC,l3_evict,5036018
roms,no,kpcp,kpcr,EXC,llc_mpki,3.6498
roms,no,kpcp,kpcr,EXC,l1_evict_inc,0
roms,no,kpcp,kpcr,EXC,l2_evict_inc,0
roms,next_line,no,lru,NON,ipc,0.745779
roms,next_line,no,lru,NON,cycles,1340879796
roms,next_line,no,lru,NON,l1_evict,2518493
roms,next_line,no,lru,NON,l2_evict,2519967
roms,next_line,no,lru,NON,l3_evict,2517088
roms,next_line,no,lru,NON,llc_mpki,1.07463
roms,next_line,no,lru,NON,l1_evict_inc,0
roms,next_line,no,lru,NON,l2_evict_inc,0
roms,next_line,no,lru,EXC,ipc,0.74702
roms,next_line,no,lru,EXC,cycles,1338651591
roms,next_line,no,lru,EXC,l1_evict,2518493
roms,next_line,no,lru,EXC,l2_evict,2522004
roms,next_line,no,lru,EXC,l3_evict,4926356
roms,next_line,no,lru,EXC,llc_mpki,3.54427
roms,next_line,no,lru,EXC,l1_evict_inc,0
roms,next_line,no,lru,EXC,l2_evict_inc,0
roms,next_line,no,eaf,NON,ipc,0.747072
roms,next_line,no,eaf,NON,cycles,1338559995
roms,next_line,no,eaf,NON,l1_evict,2518477
roms,next_line,no,eaf,NON,l2_evict,2519914
roms,next_line,no,eaf,NON,l3_evict,3175197
roms,next_line,no,eaf,NON,llc_mpki,1.79341
roms,next_line,no,eaf,NON,l1_evict_inc,0
roms,next_line,no,eaf,NON,l2_evict_inc,0
roms,next_line,no,eaf,EXC,ipc,0.747512
roms,next_line,no,eaf,EXC,cycles,1337770613
roms,next_line,no,eaf,EXC,l1_evict,2518477
roms,next_line,no,eaf,EXC,l2_evict,2521951
roms,next_line,no,eaf,EXC,l3_evict,4923256
roms,next_line,no,eaf,EXC,llc_mpki,3.54777
roms,next_line,no,eaf,EXC,l1_evict_inc,0
roms,next_line,no,eaf,EXC,l2_evict_inc,0
roms,next_line,no,ship,NON,ipc,0.747801
roms,next_line,no,ship,NON,cycles,1337253674
roms,next_line,no,ship,NON,l1_evict,2518507
roms,next_line,no,ship,NON,l2_evict,2519960
roms,next_line,no,ship,NON,l3_evict,3293989
roms,next_line,no,ship,NON,llc_mpki,1.97729
roms,next_line,no,ship,NON,l1_evict_inc,0
roms,next_line,no,ship,NON,l2_evict_inc,0
roms,next_line,no,ship,EXC,ipc,0.746786
roms,next_line,no,ship,EXC,cycles,1339071985
roms,next_line,no,ship,EXC,l1_evict,2518507
roms,next_line,no,ship,EXC,l2_evict,2521997
roms,next_line,no,ship,EXC,l3_evict,5013532
roms,next_line,no,ship,EXC,llc_mpki,3.59108
roms,next_line,no,ship,EXC,l1_evict_inc,0
roms,next_line,no,ship,EXC,l2_evict_inc,0
roms,next_line,no,drrip,NON,ipc,0.746176
roms,next_line,no,drrip,NON,cycles,1340166957
roms,next_line,no,drrip,NON,l1_evict,2518507
roms,next_line,no,drrip,NON,l2_evict,2519960
roms,next_line,no,drrip,NON,l3_evict,3087632
roms,next_line,no,drrip,NON,llc_mpki,1.72771
roms,next_line,no,drrip,NON,l1_evict_inc,0
roms,next_line,no,drrip,NON,l2_evict_inc,0
roms,next_line,no,drrip,EXC,ipc,0.746714
roms,next_line,no,drrip,EXC,cycles,1339200424
roms,next_line,no,drrip,EXC,l1_evict,2518507
roms,next_line,no,drrip,EXC,l2_evict,2521997
roms,next_line,no,drrip,EXC,l3_evict,4919128
roms,next_line,no,drrip,EXC,llc_mpki,3.54548
roms,next_line,no,drrip,EXC,l1_evict_inc,0
roms,next_line,no,drrip,EXC,l2_evict_inc,0
roms,next_line,no,kpcr,NON,ipc,0.745364
roms,next_line,no,kpcr,NON,cycles,1341625938
roms,next_line,no,kpcr,NON,l1_evict,2518507
roms,next_line,no,kpcr,NON,l2_evict,2519960
roms,next_line,no,kpcr,NON,l3_evict,2512766
roms,next_line,no,kpcr,NON,llc_mpki,2.07135
roms,next_line,no,kpcr,NON,l1_evict_inc,0
roms,next_line,no,kpcr,NON,l2_evict_inc,0
roms,next_line,no,kpcr,EXC,ipc,0.746474
roms,next_line,no,kpcr,EXC,cycles,1339630567
roms,next_line,no,kpcr,EXC,l1_evict,2518507
roms,next_line,no,kpcr,EXC,l2_evict,2521997
roms,next_line,no,kpcr,EXC,l3_evict,4954958
roms,next_line,no,kpcr,EXC,llc_mpki,3.56129
roms,next_line,no,kpcr,EXC,l1_evict_inc,0
roms,next_line,no,kpcr,EXC,l2_evict_inc,0
roms,next_line,ip_stride,lru,NON,ipc,0.745969
roms,next_line,ip_stride,lru,NON,cycles,1340538086
roms,next_line,ip_stride,lru,NON,l1_evict,2518493
roms,next_line,ip_stride,lru,NON,l2_evict,2522002
roms,next_line,ip_stride,lru,NON,l3_evict,2519130
roms,next_line,ip_stride,lru,NON,llc_mpki,1.06579
roms,next_line,ip_stride,lru,NON,l1_evict_inc,0
roms,next_line,ip_stride,lru,NON,l2_evict_inc,0
roms,next_line,ip_stride,lru,EXC,ipc,0.747167
roms,next_line,ip_stride,lru,EXC,cycles,1338389031
roms,next_line,ip_stride,lru,EXC,l1_evict,2518493
roms,next_line,ip_stride,lru,EXC,l2_evict,2524099
roms,next_line,ip_stride,lru,EXC,l3_evict,4930770
roms,next_line,ip_stride,lru,EXC,llc_mpki,3.53789
roms,next_line,ip_stride,lru,EXC,l1_evict_inc,0
roms,next_line,ip_stride,lru,EXC,l2_evict_inc,0
roms,next_line,ip_stride,eaf,NON,ipc,0.747233
roms,next_line,ip_stride,eaf,NON,cycles,1338270852
roms,next_line,ip_stride,eaf,NON,l1_evict,2518477
roms,next_line,ip_stride,eaf,NON,l2_evict,2522051
roms,next_line,ip_stride,eaf,NON,l3_evict,3175405
roms,next_line,ip_stride,eaf,NON,llc_mpki,1.78159
roms,next_line,ip_stride,eaf,NON,l1_evict_inc,0
roms,next_line,ip_stride,eaf,NON,l2_evict_inc,0
roms,next_line,ip_stride,eaf,EXC,ipc,0.747743
roms,next_line,ip_stride,eaf,EXC,cycles,1337357697
roms,next_line,ip_stride,eaf,EXC,l1_evict,2518477
roms,next_line,ip_stride,eaf,EXC,l2_evict,2524034
roms,next_line,ip_stride,eaf,EXC,l3_evict,4927996
roms,next_line,ip_stride,eaf,EXC,llc_mpki,3.54166
roms,next_line,ip_stride,eaf,EXC,l1_evict_inc,0
roms,next_line,ip_stride,eaf,EXC,l2_evict_inc,0
roms,next_line,ip_stride,ship,NON,ipc,0.747916
roms,next_line,ip_stride,ship,NON,cycles,1337047745
roms,next_line,ip_stride,ship,NON,l1_evict,2518507
roms,next_line,ip_stride,ship,NON,l2_evict,2522009
roms,next_line,ip_stride,ship,NON,l3_evict,3298690
roms,next_line,ip_stride,ship,NON,llc_mpki,1.9709
roms,next_line,ip_stride,ship,NON,l1_evict_inc,0
roms,next_line,ip_stride,ship,NON,l2_evict_inc,0
roms,next_line,ip_stride,ship,EXC,ipc,0.746972
roms,next_line,ip_stride,ship,EXC,cycles,1338737617
roms,next_line,ip_stride,ship,EXC,l1_evict,2518507
roms,next_line,ip_stride,ship,EXC,l2_evict,2524117
roms,next_line,ip_stride,ship,EXC,l3_evict,5017772
roms,next_line,ip_stride,ship,EXC,llc_mpki,3.58469
roms,next_line,ip_stride,ship,EXC,l1_evict_inc,0
roms,next_line,ip_stride,ship,EXC,l2_evict_inc,0
roms,next_line,ip_stride,drrip,NON,ipc,0.746374
roms,next_line,ip_stride,drrip,NON,cycles,1339811444
roms,next_line,ip_stride,drrip,NON,l1_evict,2518507
roms,next_line,ip_stride,drrip,NON,l2_evict,2522070
roms,next_line,ip_stride,drrip,NON,l3_evict,3082512
roms,next_line,ip_stride,drrip,NON,llc_mpki,1.71127
roms,next_line,ip_stride,drrip,NON,l1_evict_inc,0
roms,next_line,ip_stride,drrip,NON,l2_evict_inc,0
roms,next_line,ip_stride,drrip,EXC,ipc,0.746919
roms,next_line,ip_stride,drrip,EXC,cycles,1338833507
roms,next_line,ip_stride,drrip,EXC,l1_evict,2518507
roms,next_line,ip_stride,drrip,EXC,l2_evict,2523993
roms,next_line,ip_stride,drrip,EXC,l3_evict,4923364
roms,next_line,ip_stride,drrip,EXC,llc_mpki,3.5389
roms,next_line,ip_stride,drrip,EXC,l1_evict_inc,0
roms,next_line,ip_stride,drrip,EXC,l2_evict_inc,0
roms,next_line,ip_stride,kpcr,NON,ipc,0.745556
roms,next_line,ip_stride,kpcr,NON,cycles,1341280005
roms,next_line,ip_stride,kpcr,NON,l1_evict,2518507
roms,next_line,ip_stride,kpcr,NON,l2_evict,2522022
roms,next_line,ip_stride,kpcr,NON,l3_evict,2514829
roms,next_line,ip_stride,kpcr,NON,llc_mpki,2.06275
roms,next_line,ip_stride,kpcr,NON,l1_evict_inc,0
roms,next_line,ip_stride,kpcr,NON,l2_evict_inc,0
roms,next_line,ip_stride,kpcr,EXC,ipc,0.746631
roms,next_line,ip_stride,kpcr,EXC,cycles,1339348922
roms,next_line,ip_stride,kpcr,EXC,l1_evict,2518507
roms,next_line,ip_stride,kpcr,EXC,l2_evict,2524029
roms,next_line,ip_stride,kpcr,EXC,l3_evict,4959100
roms,next_line,ip_stride,kpcr,EXC,llc_mpki,3.55483
roms,next_line,ip_stride,kpcr,EXC,l1_evict_inc,0
roms,next_line,ip_stride,kpcr,EXC,l2_evict_inc,0
roms,next_line,next_line,lru,NON,ipc,0.745786
roms,next_line,next_line,lru,NON,cycles,1340866396
roms,next_line,next_line,lru,NON,l1_evict,2518493
roms,next_line,next_line,lru,NON,l2_evict,2520036
roms,next_line,next_line,lru,NON,l3_evict,2517152
roms,next_line,next_line,lru,NON,llc_mpki,1.07461
roms,next_line,next_line,lru,NON,l1_evict_inc,0
roms,next_line,next_line,lru,NON,l2_evict_inc,0
roms,next_line,next_line,lru,EXC,ipc,0.747008
roms,next_line,next_line,lru,EXC,cycles,1338673636
roms,next_line,next_line,lru,EXC,l1_evict,2518493
roms,next_line,next_line,lru,EXC,l2_evict,2522073
roms,next_line,next_line,lru,EXC,l3_evict,4926394
roms,next_line,next_line,lru,EXC,llc_mpki,3.54423
roms,next_line,next_line,lru,EXC,l1_evict_inc,0
roms,next_line,next_line,lru,EXC,l2_evict_inc,0
roms,next_line,next_line,eaf,NON,ipc,0.747082
roms,next_line,next_line,eaf,NON,cycles,1338541092
roms,next_line,next_line,eaf,NON,l1_evict,2518477
roms,next_line,next_line,eaf,NON,l2_evict,2519983
roms,next_line,next_line,eaf,NON,l3_evict,3170964
roms,next_line,next_line,eaf,NON,llc_mpki,1.78827
roms,next_line,next_line,eaf,NON,l1_evict_inc,0
roms,next_line,next_line,eaf,NON,l2_evict_inc,0
roms,next_line,next_line,eaf,EXC,ipc,0.747527
roms,next_line,next_line,eaf,EXC,cycles,1337744415
roms,next_line,next_line,eaf,EXC,l1_evict,2518477
roms,next_line,next_line,eaf,EXC,l2_evict,2522020
roms,next_line,next_line,eaf,EXC,l3_evict,4923542
roms,next_line,next_line,eaf,EXC,llc_mpki,3.54785
roms,next_line,next_line,eaf,EXC,l1_evict_inc,0
roms,next_line,next_line,eaf,EXC,l2_evict_inc,0
roms,next_line,next_line,ship,NON,ipc,0.747826
roms,next_line,next_line,ship,NON,cycles,1337208973
roms,next_line,next_line,ship,NON,l1_evict,2518507
roms,next_line,next_line,ship,NON,l2_evict,2520028
roms,next_line,next_line,ship,NON,l3_evict,3294073
roms,next_line,next_line,ship,NON,llc_mpki,1.97733
roms,next_line,next_line,ship,NON,l1_evict_inc,0
roms,next_line,next_line,ship,NON,l2_evict_inc,0
roms,next_line,next_line,ship,EXC,ipc,0.746797
roms,next_line,next_line,ship,EXC,cycles,1339051249
roms,next_line,next_line,ship,EXC,l1_evict,2518507
roms,next_line,next_line,ship,EXC,l2_evict,2522065
roms,next_line,next_line,ship,EXC,l3_evict,5013654
roms,next_line,next_line,ship,EXC,llc_mpki,3.59115
roms,next_line,next_line,ship,EXC,l1_evict_inc,0
roms,next_line,next_line,ship,EXC,l2_evict_inc,0
roms,next_line,next_line,drrip,NON,ipc,0.746221
roms,next_line,next_line,drrip,NON,cycles,1340084713
roms,next_line,next_line,drrip,NON,l1_evict,2518507
roms,next_line,next_line,drrip,NON,l2_evict,2520028
roms,next_line,next_line,drrip,NON,l3_evict,3087376
roms,next_line,next_line,drrip,NON,llc_mpki,1.72735
roms,next_line,next_line,drrip,NON,l1_evict_inc,0
roms,next_line,next_line,drrip,NON,l2_evict_inc,0
roms,next_line,next_line,drrip,EXC,ipc,0.746731
roms,next_line,next_line,drrip,EXC,cycles,1339169533
roms,next_line,next_line,drrip,EXC,l1_evict,2518507
roms,next_line,next_line,drrip,EXC,l2_evict,2522065
roms,next_line,next_line,drrip,EXC,l3_evict,4919140
roms,next_line,next_line,drrip,EXC,llc_mpki,3.54542
roms,next_line,next_line,drrip,EXC,l1_evict_inc,0
roms,next_line,next_line,drrip,EXC,l2_evict_inc,0
roms,next_line,next_line,kpcr,NON,ipc,0.745387
roms,next_line,next_line,kpcr,NON,cycles,1341584273
roms,next_line,next_line,kpcr,NON,l1_evict,2518507
roms,next_line,next_line,kpcr,NON,l2_evict,2520028
roms,next_line,next_line,kpcr,NON,l3_evict,2512840
roms,next_line,next_line,kpcr,NON,llc_mpki,2.07126
roms,next_line,next_line,kpcr,NON,l1_evict_inc,0
roms,next_line,next_line,kpcr,NON,l2_evict_inc,0
roms,next_line,next_line,kpcr,EXC,ipc,0.746471
roms,next_line,next_line,kpcr,EXC,cycles,1339636400
roms,next_line,next_line,kpcr,EXC,l1_evict,2518507
roms,next_line,next_line,kpcr,EXC,l2_evict,2522065
roms,next_line,next_line,kpcr,EXC,l3_evict,4954440
roms,next_line,next_line,kpcr,EXC,llc_mpki,3.56104
roms,next_line,next_line,kpcr,EXC,l1_evict_inc,0
roms,next_line,next_line,kpcr,EXC,l2_evict_inc,0
roms,next_line,daampm,lru,NON,ipc,0.745925
roms,next_line,daampm,lru,NON,cycles,1340617027
roms,next_line,daampm,lru,NON,l1_evict,2518493
roms,next_line,daampm,lru,NON,l2_evict,2521928
roms,next_line,daampm,lru,NON,l3_evict,2519073
roms,next_line,daampm,lru,NON,llc_mpki,1.06746
roms,next_line,daampm,lru,NON,l1_evict_inc,0
roms,next_line,daampm,lru,NON,l2_evict_inc,0
roms,next_line,daampm,lru,EXC,ipc,0.747146
roms,next_line,daampm,lru,EXC,cycles,1338425886
roms,next_line,daampm,lru,EXC,l1_evict,2518493
roms,next_line,daampm,lru,EXC,l2_evict,2523968
roms,next_line,daampm,lru,EXC,l3_evict,4930522
roms,next_line,daampm,lru,EXC,llc_mpki,3.53915
roms,next_line,daampm,lru,EXC,l1_evict_inc,0
roms,next_line,daampm,lru,EXC,l2_evict_inc,0
roms,next_line,daampm,eaf,NON,ipc,0.747231
roms,next_line,daampm,eaf,NON,cycles,1338273666
roms,next_line,daampm,eaf,NON,l1_evict,2518477
roms,next_line,daampm,eaf,NON,l2_evict,2521855
roms,next_line,daampm,eaf,NON,l3_evict,3173469
roms,next_line,daampm,eaf,NON,llc_mpki,1.78185
roms,next_line,daampm,eaf,NON,l1_evict_inc,0
roms,next_line,daampm,eaf,NON,l2_evict_inc,0
roms,next_line,daampm,eaf,EXC,ipc,0.747666
roms,next_line,daampm,eaf,EXC,cycles,1337495411
roms,next_line,daampm,eaf,EXC,l1_evict,2518477
roms,next_line,daampm,eaf,EXC,l2_evict,2523861
roms,next_line,daampm,eaf,EXC,l3_evict,4927804
roms,next_line,daampm,eaf,EXC,llc_mpki,3.54293
roms,next_line,daampm,eaf,EXC,l1_evict_inc,0
roms,next_line,daampm,eaf,EXC,l2_evict_inc,0
roms,next_line,daampm,ship,NON,ipc,0.747931
roms,next_line,daampm,ship,NON,cycles,1337021347
roms,next_line,daampm,ship,NON,l1_evict,2518507
roms,next_line,daampm,ship,NON,l2_evict,2521885
roms,next_line,daampm,ship,NON,l3_evict,3296110
roms,next_line,daampm,ship,NON,llc_mpki,1.97012
roms,next_line,daampm,ship,NON,l1_evict_inc,0
roms,next_line,daampm,ship,NON,l2_evict_inc,0
roms,next_line,daampm,ship,EXC,ipc,0.746906
roms,next_line,daampm,ship,EXC,cycles,1338856392
roms,next_line,daampm,ship,EXC,l1_evict,2518507
roms,next_line,daampm,ship,EXC,l2_evict,2523902
roms,next_line,daampm,ship,EXC,l3_evict,5017398
roms,next_line,daampm,ship,EXC,llc_mpki,3.58589
roms,next_line,daampm,ship,EXC,l1_evict_inc,0
roms,next_line,daampm,ship,EXC,l2_evict_inc,0
roms,next_line,daampm,drrip,NON,ipc,0.746324
roms,next_line,daampm,drrip,NON,cycles,1339900188
roms,next_line,daampm,drrip,NON,l1_evict,2518507
roms,next_line,daampm,drrip,NON,l2_evict,2521876
roms,next_line,daampm,drrip,NON,l3_evict,3077735
roms,next_line,daampm,drrip,NON,llc_mpki,1.70827
roms,next_line,daampm,drrip,NON,l1_evict_inc,0
roms,next_line,daampm,drrip,NON,l2_evict_inc,0
roms,next_line,daampm,drrip,EXC,ipc,0.746848
roms,next_line,daampm,drrip,EXC,cycles,1338961348
roms,next_line,daampm,drrip,EXC,l1_evict,2518507
roms,next_line,daampm,drrip,EXC,l2_evict,2523882
roms,next_line,daampm,drrip,EXC,l3_evict,4923418
roms,next_line,daampm,drrip,EXC,llc_mpki,3.54061
roms,next_line,daampm,drrip,EXC,l1_evict_inc,0
roms,next_line,daampm,drrip,EXC,l2_evict_inc,0
roms,next_line,daampm,kpcr,NON,ipc,0.745519
roms,next_line,daampm,kpcr,NON,cycles,1341347616
roms,next_line,daampm,kpcr,NON,l1_evict,2518507
roms,next_line,daampm,kpcr,NON,l2_evict,2521915
roms,next_line,daampm,kpcr,NON,l3_evict,2514756
roms,next_line,daampm,kpcr,NON,llc_mpki,2.06433
roms,next_line,daampm,kpcr,NON,l1_evict_inc,0
roms,next_line,daampm,kpcr,NON,l2_evict_inc,0
roms,next_line,daampm,kpcr,EXC,ipc,0.746589
roms,next_line,daampm,kpcr,EXC,cycles,1339424520
roms,next_line,daampm,kpcr,EXC,l1_evict,2518507
roms,next_line,daampm,kpcr,EXC,l2_evict,2523862
roms,next_line,daampm,kpcr,EXC,l3_evict,4958220
roms,next_line,daampm,kpcr,EXC,llc_mpki,3.5561
roms,next_line,daampm,kpcr,EXC,l1_evict_inc,0
roms,next_line,daampm,kpcr,EXC,l2_evict_inc,0
roms,next_line,bop,lru,NON,ipc,0.746226
roms,next_line,bop,lru,NON,cycles,1340075960
roms,next_line,bop,lru,NON,l1_evict,2518493
roms,next_line,bop,lru,NON,l2_evict,2529580
roms,next_line,bop,lru,NON,l3_evict,2526691
roms,next_line,bop,lru,NON,llc_mpki,1.07153
roms,next_line,bop,lru,NON,l1_evict_inc,0
roms,next_line,bop,lru,NON,l2_evict_inc,0
roms,next_line,bop,lru,EXC,ipc,0.747435
roms,next_line,bop,lru,EXC,cycles,1337908941
roms,next_line,bop,lru,EXC,l1_evict,2518493
roms,next_line,bop,lru,EXC,l2_evict,2531850
roms,next_line,bop,lru,EXC,l3_evict,4946774
roms,next_line,bop,lru,EXC,llc_mpki,3.55151
roms,next_line,bop,lru,EXC,l1_evict_inc,0
roms,next_line,bop,lru,EXC,l2_evict_inc,0
roms,next_line,bop,eaf,NON,ipc,0.747687
roms,next_line,bop,eaf,NON,cycles,1337458071
roms,next_line,bop,eaf,NON,l1_evict,2518477
roms,next_line,bop,eaf,NON,l2_evict,2527728
roms,next_line,bop,eaf,NON,l3_evict,3188616
roms,next_line,bop,eaf,NON,llc_mpki,1.79639
roms,next_line,bop,eaf,NON,l1_evict_inc,0
roms,next_line,bop,eaf,NON,l2_evict_inc,0
roms,next_line,bop,eaf,EXC,ipc,0.747955
roms,next_line,bop,eaf,EXC,cycles,1336979519
roms,next_line,bop,eaf,EXC,l1_evict,2518477
roms,next_line,bop,eaf,EXC,l2_evict,2532511
roms,next_line,bop,eaf,EXC,l3_evict,4945632
roms,next_line,bop,eaf,EXC,llc_mpki,3.55564
roms,next_line,bop,eaf,EXC,l1_evict_inc,0
roms,next_line,bop,eaf,EXC,l2_evict_inc,0
roms,next_line,bop,ship,NON,ipc,0.748206
roms,next_line,bop,ship,NON,cycles,1336530329
roms,next_line,bop,ship,NON,l1_evict,2518507
roms,next_line,bop,ship,NON,l2_evict,2529847
roms,next_line,bop,ship,NON,l3_evict,3304280
roms,next_line,bop,ship,NON,llc_mpki,1.97467
roms,next_line,bop,ship,NON,l1_evict_inc,0
roms,next_line,bop,ship,NON,l2_evict_inc,0
roms,next_line,bop,ship,EXC,ipc,0.747236
roms,next_line,bop,ship,EXC,cycles,1338265677
roms,next_line,bop,ship,EXC,l1_evict,2518507
roms,next_line,bop,ship,EXC,l2_evict,2531749
roms,next_line,bop,ship,EXC,l3_evict,5032988
roms,next_line,bop,ship,EXC,llc_mpki,3.59756
roms,next_line,bop,ship,EXC,l1_evict_inc,0
roms,next_line,bop,ship,EXC,l2_evict_inc,0
roms,next_line,bop,drrip,NON,ipc,0.746712
roms,next_line,bop,drrip,NON,cycles,1339203679
roms,next_line,bop,drrip,NON,l1_evict,2518507
roms,next_line,bop,drrip,NON,l2_evict,2527923
roms,next_line,bop,drrip,NON,l3_evict,3085471
roms,next_line,bop,drrip,NON,llc_mpki,1.71344
roms,next_line,bop,drrip,NON,l1_evict_inc,0
roms,next_line,bop,drrip,NON,l2_evict_inc,0
roms,next_line,bop,drrip,EXC,ipc,0.747241
roms,next_line,bop,drrip,EXC,cycles,1338256257
roms,next_line,bop,drrip,EXC,l1_evict,2518507
roms,next_line,bop,drrip,EXC,l2_evict,2530597
roms,next_line,bop,drrip,EXC,l3_evict,4937504
roms,next_line,bop,drrip,EXC,llc_mpki,3.55148
roms,next_line,bop,drrip,EXC,l1_evict_inc,0
roms,next_line,bop,drrip,EXC,l2_evict_inc,0
roms,next_line,bop,kpcr,NON,ipc,0.745868
roms,next_line,bop,kpcr,NON,cycles,1340720695
roms,next_line,bop,kpcr,NON,l1_evict,2518507
roms,next_line,bop,kpcr,NON,l2_evict,2530791
roms,next_line,bop,kpcr,NON,l3_evict,2523623
roms,next_line,bop,kpcr,NON,llc_mpki,2.06875
roms,next_line,bop,kpcr,NON,l1_evict_inc,0
roms,next_line,bop,kpcr,NON,l2_evict_inc,0
roms,next_line,bop,kpcr,EXC,ipc,0.746993
roms,next_line,bop,kpcr,EXC,cycles,1338700875
roms,next_line,bop,kpcr,EXC,l1_evict,2518507
roms,next_line,bop,kpcr,EXC,l2_evict,2530628
roms,next_line,bop,kpcr,EXC,l3_evict,4972392
roms,next_line,bop,kpcr,EXC,llc_mpki,3.56716
roms,next_line,bop,kpcr,EXC,l1_evict_inc,0
roms,next_line,bop,kpcr,EXC,l2_evict_inc,0
roms,next_line,kpcp,lru,NON,ipc,0.746019
roms,next_line,kpcp,lru,NON,cycles,1340448924
roms,next_line,kpcp,lru,NON,l1_evict,2518493
roms,next_line,kpcp,lru,NON,l2_evict,2520878
roms,next_line,kpcp,lru,NON,l3_evict,2520989
roms,next_line,kpcp,lru,NON,llc_mpki,1.06302
roms,next_line,kpcp,lru,NON,l1_evict_inc,0
roms,next_line,kpcp,lru,NON,l2_evict_inc,0
roms,next_line,kpcp,lru,EXC,ipc,0.746992
roms,next_line,kpcp,lru,EXC,cycles,1338701746
roms,next_line,kpcp,lru,EXC,l1_evict,2518493
roms,next_line,kpcp,lru,EXC,l2_evict,2522891
roms,next_line,kpcp,lru,EXC,l3_evict,4928580
roms,next_line,kpcp,lru,EXC,llc_mpki,3.53673
roms,next_line,kpcp,lru,EXC,l1_evict_inc,0
roms,next_line,kpcp,lru,EXC,l2_evict_inc,0
roms,next_line,kpcp,eaf,NON,ipc,0.746988
roms,next_line,kpcp,eaf,NON,cycles,1338710002
roms,next_line,kpcp,eaf,NON,l1_evict,2518477
roms,next_line,kpcp,eaf,NON,l2_evict,2520835
roms,next_line,kpcp,eaf,NON,l3_evict,3155905
roms,next_line,kpcp,eaf,NON,llc_mpki,1.74308
roms,next_line,kpcp,eaf,NON,l1_evict_inc,0
roms,next_line,kpcp,eaf,NON,l2_evict_inc,0
roms,next_line,kpcp,eaf,EXC,ipc,0.747498
roms,next_line,kpcp,eaf,EXC,cycles,1337795516
roms,next_line,kpcp,eaf,EXC,l1_evict,2518477
roms,next_line,kpcp,eaf,EXC,l2_evict,2522799
roms,next_line,kpcp,eaf,EXC,l3_evict,4925046
roms,next_line,kpcp,eaf,EXC,llc_mpki,3.54019
roms,next_line,kpcp,eaf,EXC,l1_evict_inc,0
roms,next_line,kpcp,eaf,EXC,l2_evict_inc,0
roms,next_line,kpcp,ship,NON,ipc,0.746623
roms,next_line,kpcp,ship,NON,cycles,1339363413
roms,next_line,kpcp,ship,NON,l1_evict,2518506
roms,next_line,kpcp,ship,NON,l2_evict,2520841
roms,next_line,kpcp,ship,NON,l3_evict,3373345
roms,next_line,kpcp,ship,NON,llc_mpki,2.0168
roms,next_line,kpcp,ship,NON,l1_evict_inc,0
roms,next_line,kpcp,ship,NON,l2_evict_inc,0
roms,next_line,kpcp,ship,EXC,ipc,0.746748
roms,next_line,kpcp,ship,EXC,cycles,1339140493
roms,next_line,kpcp,ship,EXC,l1_evict,2518507
roms,next_line,kpcp,ship,EXC,l2_evict,2522918
roms,next_line,kpcp,ship,EXC,l3_evict,5014216
